pr_id,pr_url,repo_full_name,agent,created_at,merged_at,n_dependency_changes,pr_type,manifest_paths,tool_evidence
AIML-Engineering-Lab/010_hyperparameter_optimization#1,https://github.com/AIML-Engineering-Lab/010_hyperparameter_optimization/pull/1,AIML-Engineering-Lab/010_hyperparameter_optimization,copilot,2026-04-23T05:09:49Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Cat404x/talons-blue#8,https://github.com/Cat404x/talons-blue/pull/8,Cat404x/talons-blue,copilot,2026-02-16T04:29:41Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
mziguel-samira/apprentissage-profond-indexation-images#1,https://github.com/mziguel-samira/apprentissage-profond-indexation-images/pull/1,mziguel-samira/apprentissage-profond-indexation-images,copilot,2026-06-02T22:39:27Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
YashRelekar/Raspi5cam#3,https://github.com/YashRelekar/Raspi5cam/pull/3,YashRelekar/Raspi5cam,copilot,2026-05-03T13:19:13Z,,7,new_runtime_dependency,old/requirements.txt,aidev_agent:copilot
bhoomipatni/MontyHallURP#1,https://github.com/bhoomipatni/MontyHallURP/pull/1,bhoomipatni/MontyHallURP,copilot,2025-12-06T20:43:38Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
marlonpainas1220-sketch/app.py#3,https://github.com/marlonpainas1220-sketch/app.py/pull/3,marlonpainas1220-sketch/app.py,copilot,2026-01-15T14:33:59Z,,6,new_runtime_dependency,requirements.txt,aidev_agent:copilot
thordin9/git-sim#4,https://github.com/thordin9/git-sim/pull/4,thordin9/git-sim,copilot,2026-02-12T20:38:22Z,,16,mixed,requirements-dev.txt|requirements-mcp.txt|requirements.txt,aidev_agent:copilot
techtrainer20/localserver#1,https://github.com/techtrainer20/localserver/pull/1,techtrainer20/localserver,copilot,2025-11-26T10:08:05Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
dronreef2/oi#4,https://github.com/dronreef2/oi/pull/4,dronreef2/oi,copilot,2026-04-29T18:47:21Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
jigwemoh/scalper-saas#1,https://github.com/jigwemoh/scalper-saas/pull/1,jigwemoh/scalper-saas,copilot,2026-03-04T12:27:48Z,,24,new_runtime_dependency,apps/ai-engine/requirements.txt|apps/backend/requirements.txt|requirements.txt,aidev_agent:copilot
sumathi-thirumani/court-interpreter-scheduling#4,https://github.com/sumathi-thirumani/court-interpreter-scheduling/pull/4,sumathi-thirumani/court-interpreter-scheduling,copilot,2026-06-09T00:59:43Z,,1,new_runtime_dependency,api/requirements.txt,aidev_agent:copilot
baixuezhixia/CV_Assignment1#2,https://github.com/baixuezhixia/CV_Assignment1/pull/2,baixuezhixia/CV_Assignment1,copilot,2026-03-31T11:34:58Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:copilot
slack-samples/bolt-python-assistant-template#56,https://github.com/slack-samples/bolt-python-assistant-template/pull/56,slack-samples/bolt-python-assistant-template,copilot,2026-03-02T20:37:51Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Sianlk/AIB#76,https://github.com/Sianlk/AIB/pull/76,Sianlk/AIB,copilot,2026-04-13T13:51:57Z,,1,version_change_only,requirements.txt,aidev_agent:copilot
Komal001503/UnitTestCaseAgent#14,https://github.com/Komal001503/UnitTestCaseAgent/pull/14,Komal001503/UnitTestCaseAgent,copilot,2026-06-03T05:07:40Z,,2,new_runtime_dependency,scripts/requirements.txt,aidev_agent:copilot
johnstel/InfraForge#10,https://github.com/johnstel/InfraForge/pull/10,johnstel/InfraForge,copilot,2026-05-29T21:16:55Z,,1,version_change_only,requirements.txt,aidev_agent:copilot
TimSouris/employabilite_cybersec#1,https://github.com/TimSouris/employabilite_cybersec/pull/1,TimSouris/employabilite_cybersec,copilot,2026-02-28T19:30:09Z,,9,new_runtime_dependency,requirements.txt,aidev_agent:copilot
oumar-code/Aku-IGHub#18,https://github.com/oumar-code/Aku-IGHub/pull/18,oumar-code/Aku-IGHub,copilot,2026-04-16T17:27:43Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
tugcesi/Predict-Introverts-vs-Extroverts#2,https://github.com/tugcesi/Predict-Introverts-vs-Extroverts/pull/2,tugcesi/Predict-Introverts-vs-Extroverts,copilot,2026-04-25T10:08:55Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
fuyumiyahorou/RFdiffusion#1,https://github.com/fuyumiyahorou/RFdiffusion/pull/1,fuyumiyahorou/RFdiffusion,copilot,2026-04-13T10:56:00Z,,1,new_runtime_dependency,env/SE3Transformer/requirements.txt,aidev_agent:copilot
salmanbadharudheen/inventory#2,https://github.com/salmanbadharudheen/inventory/pull/2,salmanbadharudheen/inventory,copilot,2026-05-09T08:41:22Z,,10,new_runtime_dependency,requirements.txt,aidev_agent:copilot
a0kuma/clear_download#1,https://github.com/a0kuma/clear_download/pull/1,a0kuma/clear_download,copilot,2026-03-11T18:28:54Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
silenttecguy-quagnew/agent-studio-2#3,https://github.com/silenttecguy-quagnew/agent-studio-2/pull/3,silenttecguy-quagnew/agent-studio-2,copilot,2026-03-13T04:38:28Z,,5,new_runtime_dependency,requirements-2.txt|requirements.txt,aidev_agent:copilot
Vietthang7/TMDT_BE#1,https://github.com/Vietthang7/TMDT_BE/pull/1,Vietthang7/TMDT_BE,copilot,2026-03-21T19:11:07Z,,18,new_runtime_dependency,ai/requirements.txt|transaction/requirements.txt,aidev_agent:copilot
canberkylcn/Highway-Environment#1,https://github.com/canberkylcn/Highway-Environment/pull/1,canberkylcn/Highway-Environment,copilot,2026-01-27T20:34:03Z,,8,version_change_only,requirements.txt,aidev_agent:copilot
Huzaifa-official-PK/compaign-verify-platform#4,https://github.com/Huzaifa-official-PK/compaign-verify-platform/pull/4,Huzaifa-official-PK/compaign-verify-platform,copilot,2026-05-10T17:35:37Z,,23,new_runtime_dependency,ai-ml-module/requirements.txt|backend-core/requirements.txt|blockchain-infra/service/requirements.txt,aidev_agent:copilot
moonrox420/Chimera-Autarch#5,https://github.com/moonrox420/Chimera-Autarch/pull/5,moonrox420/Chimera-Autarch,copilot,2026-02-02T17:49:35Z,,64,new_runtime_dependency,requirements.txt,aidev_agent:copilot
davidmerchan50786/osint-lab-bot#1,https://github.com/davidmerchan50786/osint-lab-bot/pull/1,davidmerchan50786/osint-lab-bot,copilot,2026-03-29T02:06:24Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
superdiegoo/scrapeufficamera#1,https://github.com/superdiegoo/scrapeufficamera/pull/1,superdiegoo/scrapeufficamera,copilot,2026-05-23T23:31:19Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
zhouzhoudi/ai-drama#1,https://github.com/zhouzhoudi/ai-drama/pull/1,zhouzhoudi/ai-drama,copilot,2026-05-01T17:58:54Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
officechbusinessservices-creator/E-BOT#4,https://github.com/officechbusinessservices-creator/E-BOT/pull/4,officechbusinessservices-creator/E-BOT,copilot,2026-02-19T21:44:38Z,,1,version_change_only,requirements.txt,aidev_agent:copilot
Livsmestring-med-ungdom-i-fokus/MurMur#2,https://github.com/Livsmestring-med-ungdom-i-fokus/MurMur/pull/2,Livsmestring-med-ungdom-i-fokus/MurMur,copilot,2026-05-06T00:24:42Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
yeniffer0121/agentes.py#1,https://github.com/yeniffer0121/agentes.py/pull/1,yeniffer0121/agentes.py,copilot,2026-05-03T03:32:47Z,,6,new_runtime_dependency,requirements.txt,aidev_agent:copilot
edsml-kl121/newrepo#2,https://github.com/edsml-kl121/newrepo/pull/2,edsml-kl121/newrepo,copilot,2026-06-04T16:37:09Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
basavarajks/python-dsa-revision-2026#1,https://github.com/basavarajks/python-dsa-revision-2026/pull/1,basavarajks/python-dsa-revision-2026,copilot,2026-04-25T05:42:13Z,,11,new_runtime_dependency,backend/requirements.txt,aidev_agent:copilot
Michael-me03/Demo-Dash#1,https://github.com/Michael-me03/Demo-Dash/pull/1,Michael-me03/Demo-Dash,copilot,2025-12-16T21:38:16Z,,12,new_runtime_dependency,requirements.txt,aidev_agent:copilot
mamoonanisar-star/data-ana-files#2,https://github.com/mamoonanisar-star/data-ana-files/pull/2,mamoonanisar-star/data-ana-files,copilot,2026-05-08T21:52:21Z,,8,new_runtime_dependency,requirements.txt,aidev_agent:copilot
lengendzhub/QunatAI#1,https://github.com/lengendzhub/QunatAI/pull/1,lengendzhub/QunatAI,copilot,2026-03-20T18:56:14Z,,9,new_runtime_dependency,requirements.txt,aidev_agent:copilot
LevelDownRefine/LiveCap#6,https://github.com/LevelDownRefine/LiveCap/pull/6,LevelDownRefine/LiveCap,copilot,2026-05-26T03:18:50Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Pablo060606/DualLeagueManager#1,https://github.com/Pablo060606/DualLeagueManager/pull/1,Pablo060606/DualLeagueManager,copilot,2026-04-29T21:14:36Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
hernanpezzani/skills-copilot#2,https://github.com/hernanpezzani/skills-copilot/pull/2,hernanpezzani/skills-copilot,copilot,2026-06-11T13:33:43Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
wjstmddk/llm_project#1,https://github.com/wjstmddk/llm_project/pull/1,wjstmddk/llm_project,copilot,2026-04-25T13:19:04Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
sumitasd/codealpha-task2-eda#1,https://github.com/sumitasd/codealpha-task2-eda/pull/1,sumitasd/codealpha-task2-eda,copilot,2026-05-21T15:20:58Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
gestaofundiaria/Gestao#1,https://github.com/gestaofundiaria/Gestao/pull/1,gestaofundiaria/Gestao,copilot,2026-04-06T17:32:35Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
ada-xz525/reply-ai-agent-fraud-challenge#1,https://github.com/ada-xz525/reply-ai-agent-fraud-challenge/pull/1,ada-xz525/reply-ai-agent-fraud-challenge,copilot,2026-04-16T13:10:09Z,,6,new_runtime_dependency,requirements.txt,aidev_agent:copilot
LiuChuYu/everywifi#5,https://github.com/LiuChuYu/everywifi/pull/5,LiuChuYu/everywifi,copilot,2026-04-30T09:57:49Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:copilot
btygd543/Telegroub-#6,https://github.com/btygd543/Telegroub-/pull/6,btygd543/Telegroub-,copilot,2026-04-02T08:17:25Z,,63,new_runtime_dependency,pyproject.toml|requirements.txt,aidev_agent:copilot
CSonTi04/azure-trust-agents#1,https://github.com/CSonTi04/azure-trust-agents/pull/1,CSonTi04/azure-trust-agents,copilot,2025-12-10T10:27:24Z,,1,version_change_only,requirements.txt,aidev_agent:copilot
Eli-Blue/skills-getting-started-with-github-copilot#2,https://github.com/Eli-Blue/skills-getting-started-with-github-copilot/pull/2,Eli-Blue/skills-getting-started-with-github-copilot,copilot,2026-03-20T19:22:37Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
irenebao2020/marketing-research-app#1,https://github.com/irenebao2020/marketing-research-app/pull/1,irenebao2020/marketing-research-app,copilot,2026-04-04T21:48:25Z,,9,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Ajay-NooB143/alpha-gpt#6,https://github.com/Ajay-NooB143/alpha-gpt/pull/6,Ajay-NooB143/alpha-gpt,copilot,2026-04-14T13:47:02Z,,13,new_runtime_dependency,requirements.txt,aidev_agent:copilot
jcorcione/vibe-digest#1,https://github.com/jcorcione/vibe-digest/pull/1,jcorcione/vibe-digest,copilot,2026-05-18T19:22:20Z,,9,new_runtime_dependency,python/requirements.txt,aidev_agent:copilot
DCx7C5/ai-marketplace#51,https://github.com/DCx7C5/ai-marketplace/pull/51,DCx7C5/ai-marketplace,copilot,2026-06-02T08:56:10Z,,15,new_runtime_dependency,mcps/create-tempemail-mcp/requirements.txt|mcps/csscore-mcp/pyproject.toml|mcps/from-copilot-csscore-mcp/pyproject.toml|mcps/from-copilot-ollama-local-mcp/pyproject.toml|mcps/local-mcps/create-tempemail-mcp/requirements.txt|mcps/local-mcps/csscore-mcp/pyproject.toml|mcps/local-mcps/ollama-local-mcp/pyproject.toml|mcps/ollama-local-mcp/pyproject.toml,aidev_agent:copilot
xebialabs-community/community-release-llm-integration#20,https://github.com/xebialabs-community/community-release-llm-integration/pull/20,xebialabs-community/community-release-llm-integration,copilot,2026-06-03T11:34:28Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
choudhury-prosenjit/Agent-Generate-BDD-No-Prior-QA#2,https://github.com/choudhury-prosenjit/Agent-Generate-BDD-No-Prior-QA/pull/2,choudhury-prosenjit/Agent-Generate-BDD-No-Prior-QA,copilot,2026-05-13T01:49:36Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Angelo200802/Energy-Efficient-Linear-Regressor#1,https://github.com/Angelo200802/Energy-Efficient-Linear-Regressor/pull/1,Angelo200802/Energy-Efficient-Linear-Regressor,copilot,2026-03-03T08:08:39Z,,9,new_runtime_dependency,requirements.txt,aidev_agent:copilot
hranpariya1/itsm-ml-demo#1,https://github.com/hranpariya1/itsm-ml-demo/pull/1,hranpariya1/itsm-ml-demo,copilot,2026-05-05T11:53:31Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
MJHDrummond/air-quality-prediction-webapp#8,https://github.com/MJHDrummond/air-quality-prediction-webapp/pull/8,MJHDrummond/air-quality-prediction-webapp,copilot,2026-01-17T16:03:40Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Tianzhengcui/myapp#6,https://github.com/Tianzhengcui/myapp/pull/6,Tianzhengcui/myapp,copilot,2026-04-02T12:03:08Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
blnjapha-cell/crypto_bot#1,https://github.com/blnjapha-cell/crypto_bot/pull/1,blnjapha-cell/crypto_bot,copilot,2026-03-02T17:45:22Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
anikdascodes/trimister-2-ml-Assignment#1,https://github.com/anikdascodes/trimister-2-ml-Assignment/pull/1,anikdascodes/trimister-2-ml-Assignment,copilot,2026-04-01T14:38:36Z,,14,new_runtime_dependency,requirements.txt,aidev_agent:copilot
ve-coder/Labor-25-26#2,https://github.com/ve-coder/Labor-25-26/pull/2,ve-coder/Labor-25-26,copilot,2026-04-30T12:46:03Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:copilot
anushplayer/housepriceprediction#2,https://github.com/anushplayer/housepriceprediction/pull/2,anushplayer/housepriceprediction,copilot,2026-04-26T06:22:04Z,,8,new_runtime_dependency,requirements.txt,aidev_agent:copilot
zopvan/mlStrkanalystsvm#1,https://github.com/zopvan/mlStrkanalystsvm/pull/1,zopvan/mlStrkanalystsvm,copilot,2026-04-26T22:49:05Z,,6,new_runtime_dependency,requirements.txt,aidev_agent:copilot
ricofrahm-crypto/ricotradingbot2026#1,https://github.com/ricofrahm-crypto/ricotradingbot2026/pull/1,ricofrahm-crypto/ricotradingbot2026,copilot,2026-03-29T11:44:47Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
AFROZ-CK/mahi-pdd#2,https://github.com/AFROZ-CK/mahi-pdd/pull/2,AFROZ-CK/mahi-pdd,copilot,2026-05-09T08:54:58Z,,3,new_runtime_dependency,app/requirements.txt,aidev_agent:copilot
kertasbaru/sms#1,https://github.com/kertasbaru/sms/pull/1,kertasbaru/sms,copilot,2026-03-13T12:56:22Z,,6,new_runtime_dependency,requirements.txt,aidev_agent:copilot
gd1133/ai-sniper-bybit-v5-master#14,https://github.com/gd1133/ai-sniper-bybit-v5-master/pull/14,gd1133/ai-sniper-bybit-v5-master,copilot,2026-05-06T14:36:41Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
AliKajevic/BIST100-Data-Pipeline#1,https://github.com/AliKajevic/BIST100-Data-Pipeline/pull/1,AliKajevic/BIST100-Data-Pipeline,copilot,2026-05-19T12:11:14Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
sakshamm0507/Whatsapp-AI-Chatbot#1,https://github.com/sakshamm0507/Whatsapp-AI-Chatbot/pull/1,sakshamm0507/Whatsapp-AI-Chatbot,copilot,2025-09-29T10:49:37Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
arpitxclutch/trendforecast#2,https://github.com/arpitxclutch/trendforecast/pull/2,arpitxclutch/trendforecast,copilot,2026-03-07T21:39:26Z,,1,new_runtime_dependency,backend/requirements.txt,aidev_agent:copilot
AlitaBernachot/pangia-poc#71,https://github.com/AlitaBernachot/pangia-poc/pull/71,AlitaBernachot/pangia-poc,copilot,2026-05-06T11:52:49Z,,16,new_runtime_dependency,backend/requirements.txt,aidev_agent:copilot
Amartya2001-droid/campus-safety-hub#1,https://github.com/Amartya2001-droid/campus-safety-hub/pull/1,Amartya2001-droid/campus-safety-hub,copilot,2026-03-15T16:02:45Z,,123,new_runtime_dependency,backend/requirements.txt,aidev_agent:copilot
AllenInstitute/transcriptomic_clustering#142,https://github.com/AllenInstitute/transcriptomic_clustering/pull/142,AllenInstitute/transcriptomic_clustering,copilot,2026-04-08T19:58:32Z,,4,version_change_only,requirements.txt,aidev_agent:copilot
datascale-ai/data_engineering_book#5,https://github.com/datascale-ai/data_engineering_book/pull/5,datascale-ai/data_engineering_book,copilot,2026-02-06T08:16:25Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
paudelsamir/nyayak#1,https://github.com/paudelsamir/nyayak/pull/1,paudelsamir/nyayak,copilot,2026-06-02T05:05:16Z,,1,new_runtime_dependency,backend/requirements.txt,aidev_agent:copilot
LutendoGit/battery-calculator#4,https://github.com/LutendoGit/battery-calculator/pull/4,LutendoGit/battery-calculator,copilot,2026-03-10T20:48:29Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Senthil-Achievements/gendb#1,https://github.com/Senthil-Achievements/gendb/pull/1,Senthil-Achievements/gendb,copilot,2026-03-14T19:20:32Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
NamanDwivedi0307/credit-card-fraud-detection#2,https://github.com/NamanDwivedi0307/credit-card-fraud-detection/pull/2,NamanDwivedi0307/credit-card-fraud-detection,copilot,2026-03-14T07:45:53Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
tawhid120/social-media-video-downloader#2,https://github.com/tawhid120/social-media-video-downloader/pull/2,tawhid120/social-media-video-downloader,copilot,2026-02-28T14:33:17Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:copilot
kafaat/sahool-unified-v15-idp#1427,https://github.com/kafaat/sahool-unified-v15-idp/pull/1427,kafaat/sahool-unified-v15-idp,copilot,2026-03-31T16:50:55Z,,7,new_runtime_dependency,apps/services/ai-advisor/requirements.txt|docker/constraints-ai.txt,aidev_agent:copilot
albertlewisvicentine-cell/SBM-Harness#24,https://github.com/albertlewisvicentine-cell/SBM-Harness/pull/24,albertlewisvicentine-cell/SBM-Harness,copilot,2026-05-30T08:24:26Z,,2,new_runtime_dependency,pyproject.toml|requirements.txt,aidev_agent:copilot
Tairi-Hatakeyama/2026-Github-Copilot-Workshop-Python#31,https://github.com/Tairi-Hatakeyama/2026-Github-Copilot-Workshop-Python/pull/31,Tairi-Hatakeyama/2026-Github-Copilot-Workshop-Python,copilot,2026-04-17T07:43:46Z,,1,new_runtime_dependency,1.pomodoro/requirements.txt,aidev_agent:copilot
pedrofuentes85/curso#1,https://github.com/pedrofuentes85/curso/pull/1,pedrofuentes85/curso,copilot,2026-05-07T18:26:09Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
sohamda/aks-store-demo#77,https://github.com/sohamda/aks-store-demo/pull/77,sohamda/aks-store-demo,copilot,2026-04-16T07:37:42Z,,6,new_runtime_dependency,src/ai-service/requirements.txt,aidev_agent:copilot
silenttecguy-quagnew/agent-studio-2#2,https://github.com/silenttecguy-quagnew/agent-studio-2/pull/2,silenttecguy-quagnew/agent-studio-2,copilot,2026-03-13T04:30:34Z,,6,new_runtime_dependency,requirements-2.txt|requirements.txt,aidev_agent:copilot
