change_id,package,version,pr_time,current,det_covering_prePR,det_covering_any,det_p3,verdict
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::google-api-core::add,google-api-core,2.30.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::google-api-python-client::add,google-api-python-client,2.194.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::google-auth::add,google-auth,2.49.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::google-auth-httplib2::add,google-auth-httplib2,0.3.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::google-genai::add,google-genai,1.73.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::google-generativeai::add,google-generativeai,0.8.6,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::googleapis-common-protos::add,googleapis-common-protos,1.74.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::greenlet::add,greenlet,3.4.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::griffe::add,griffe,2.0.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::griffecli::add,griffecli,2.0.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::griffelib::add,griffelib,2.0.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::grpcio::add,grpcio,1.80.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::grpcio-status::add,grpcio-status,1.71.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::h11::add,h11,0.16.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::h2::add,h2,4.3.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::hf-xet::add,hf-xet,1.4.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::hpack::add,hpack,4.1.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::httpcore::add,httpcore,1.0.9,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::httplib2::add,httplib2,0.31.2,2026-04-22T21:16:54Z,NONE,,PYSEC-2026-3444,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::httptools::add,httptools,0.7.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::httpx::add,httpx,0.28.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::httpx-sse::add,httpx-sse,0.4.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::huggingface-hub::add,huggingface-hub,1.11.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::hyperframe::add,hyperframe,6.1.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::idna::add,idna,3.13,2026-04-22T21:16:54Z,NONE,,GHSA-65pc-fj4g-8rjx;PYSEC-2026-215,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::imagesize::add,imagesize,2.0.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::immutabledict::add,immutabledict,4.3.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::importlib-metadata::add,importlib-metadata,8.7.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::importlib-resources::add,importlib-resources,7.1.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::iniconfig::add,iniconfig,2.3.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::instructor::add,instructor,1.15.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::jinja2::add,jinja2,3.1.6,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::jiter::add,jiter,0.13.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::joblib::add,joblib,1.5.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::json-repair::add,json-repair,0.25.2,2026-04-22T21:16:54Z,NONE,,GHSA-xf7x-x43h-rpqh,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::json5::add,json5,0.14.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::jsonpatch::add,jsonpatch,1.33,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::jsonpointer::add,jsonpointer,3.1.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::jsonref::add,jsonref,1.1.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::jsonschema::add,jsonschema,4.26.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::jsonschema-specifications::add,jsonschema-specifications,2025.9.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::kubernetes::add,kubernetes,35.0.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langchain::add,langchain,1.2.15,2026-04-22T21:16:54Z,NONE,,GHSA-gr75-jv2w-4656;PYSEC-2026-2192,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langchain-anthropic::add,langchain-anthropic,1.4.1,2026-04-22T21:16:54Z,NONE,,GHSA-gr75-jv2w-4656;PYSEC-2026-2556,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langchain-classic::add,langchain-classic,1.0.4,2026-04-22T21:16:54Z,NONE,,GHSA-3644-q5cj-c5c7;PYSEC-2026-2560,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langchain-community::add,langchain-community,0.4.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langchain-core::add,langchain-core,1.3.0,2026-04-22T21:16:54Z,NONE,,GHSA-pjwx-r37v-7724;PYSEC-2026-2564,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langchain-google-genai::add,langchain-google-genai,4.2.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langchain-text-splitters::add,langchain-text-splitters,1.1.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langgraph::add,langgraph,1.1.9,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langgraph-checkpoint::add,langgraph-checkpoint,4.0.2,2026-04-22T21:16:54Z,NONE,,GHSA-fjqc-hq36-qh5p;PYSEC-2026-2573,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langgraph-prebuilt::add,langgraph-prebuilt,1.0.10,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langgraph-sdk::add,langgraph-sdk,0.3.13,2026-04-22T21:16:54Z,NONE,,GHSA-w39p-vh2g-g8g5;PYSEC-2026-2575,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::langsmith::add,langsmith,0.7.33,2026-04-22T21:16:54Z,NONE,,GHSA-3644-q5cj-c5c7;GHSA-f4xh-w4cj-qxq8;PYSEC-2026-2582,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::librt::add,librt,0.9.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::libsql-client::add,libsql-client,0.3.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::llama-index::add,llama-index,0.14.21,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::llama-index-core::add,llama-index-core,0.14.21,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::llama-index-embeddings-openai::add,llama-index-embeddings-openai,0.6.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::llama-index-instrumentation::add,llama-index-instrumentation,0.5.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::llama-index-llms-openai::add,llama-index-llms-openai,0.7.5,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::llama-index-workflows::add,llama-index-workflows,2.19.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::lxml::add,lxml,6.1.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::markdown-it-py::add,markdown-it-py,4.0.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::markupsafe::add,markupsafe,3.0.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::marshmallow::add,marshmallow,3.26.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::mcp::add,mcp,1.27.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::mdurl::add,mdurl,0.1.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::mmh3::add,mmh3,5.2.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::mpmath::add,mpmath,1.3.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::multidict::add,multidict,6.7.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::mypy::add,mypy,1.20.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::mypy-extensions::add,mypy-extensions,1.1.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nest-asyncio::add,nest-asyncio,1.6.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::networkx::add,networkx,3.6.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nltk::add,nltk,3.9.4,2026-04-22T21:16:54Z,NONE,,GHSA-p4gq-832x-fm9v;PYSEC-2026-2078;PYSEC-2026-597,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::numpy::add,numpy,1.26.4,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cublas::add,nvidia-cublas,13.1.0.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cuda-cupti::add,nvidia-cuda-cupti,13.0.85,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cuda-nvrtc::add,nvidia-cuda-nvrtc,13.0.88,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cuda-runtime::add,nvidia-cuda-runtime,13.0.96,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cudnn-cu13::add,nvidia-cudnn-cu13,9.19.0.56,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cufft::add,nvidia-cufft,12.0.0.61,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cufile::add,nvidia-cufile,1.15.1.6,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-curand::add,nvidia-curand,10.4.0.35,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cusolver::add,nvidia-cusolver,12.0.4.66,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cusparse::add,nvidia-cusparse,12.6.3.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-cusparselt-cu13::add,nvidia-cusparselt-cu13,0.8.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-nccl-cu13::add,nvidia-nccl-cu13,2.28.9,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-nvjitlink::add,nvidia-nvjitlink,13.0.88,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-nvshmem-cu13::add,nvidia-nvshmem-cu13,3.4.5,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::nvidia-nvtx::add,nvidia-nvtx,13.0.85,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::oauthlib::add,oauthlib,3.3.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::onnxruntime::add,onnxruntime,1.25.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::openai::add,openai,2.32.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::openpyxl::add,openpyxl,3.1.5,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-api::add,opentelemetry-api,1.41.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-exporter-otlp-proto-common::add,opentelemetry-exporter-otlp-proto-common,1.41.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-exporter-otlp-proto-grpc::add,opentelemetry-exporter-otlp-proto-grpc,1.41.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-exporter-otlp-proto-http::add,opentelemetry-exporter-otlp-proto-http,1.41.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-instrumentation::add,opentelemetry-instrumentation,0.62b0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-instrumentation-asgi::add,opentelemetry-instrumentation-asgi,0.62b0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-instrumentation-fastapi::add,opentelemetry-instrumentation-fastapi,0.62b0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-proto::add,opentelemetry-proto,1.41.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-sdk::add,opentelemetry-sdk,1.41.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-semantic-conventions::add,opentelemetry-semantic-conventions,0.62b0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::opentelemetry-util-http::add,opentelemetry-util-http,0.62b0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::orjson::add,orjson,3.11.8,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::ormsgpack::add,ormsgpack,1.12.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::ortools::add,ortools,9.12.4544,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::overrides::add,overrides,7.7.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::packaging::add,packaging,26.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pandas::add,pandas,2.3.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::passlib::add,passlib,1.7.4,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pathspec::add,pathspec,1.0.4,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pdfminer-six::add,pdfminer-six,20251230,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pdfplumber::add,pdfplumber,0.11.9,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pillow::add,pillow,12.2.0,2026-04-22T21:16:54Z,P3_DIRECT_KNOWN_VULNERABILITY,,PYSEC-2026-2253;PYSEC-2026-2254;PYSEC-2026-2255,False,FP(P3->NONE)
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pinecone-client::add,pinecone-client,3.2.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::platformdirs::add,platformdirs,4.9.6,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pluggy::add,pluggy,1.6.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::portalocker::add,portalocker,2.7.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::postgrest::add,postgrest,2.28.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::posthog::add,posthog,5.4.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::primp::add,primp,1.2.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::prometheus-client::add,prometheus-client,0.25.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::propcache::add,propcache,0.4.1,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::proto-plus::add,proto-plus,1.27.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::protobuf::add,protobuf,5.29.6,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pyasn1::add,pyasn1,0.6.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pyasn1-modules::add,pyasn1-modules,0.4.2,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pybase64::add,pybase64,1.4.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pycparser::add,pycparser,3.0,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pydantic::add,pydantic,2.13.3,2026-04-22T21:16:54Z,NONE,,,False,same
Inayat-0007/teamgenie-ai-PRIVATE-PATENT-2026#8::apps/api/requirements.lock.txt::pydantic-core::add,pydantic-core,2.46.3,2026-04-22T21:16:54Z,NONE,,,False,same
